Ticker,BuyHoldSell,SentimentScore
PSX,Buy,0.7534246575342466
MPC,Buy,1.0142857142857142
BNS,Hold,0.35294117647058826
MRVL,Buy,1.05
DHI,Buy,0.8426966292134831
MMM,Hold,0.12162162162162163
SPG,Buy,0.7922077922077922
PCAR,Hold,0.40476190476190477
F,Hold,0.28
OXY,Hold,0.32673267326732675
TFC,Buy,0.6527777777777778
COF,Buy,0.6153846153846154
AMX,Buy,0.7021276595744681
GM,Buy,0.8962264150943396
MFG,Buy,1.0
ET,Buy,1.3529411764705883
HLT,Buy,0.7244897959183674
CRH,Buy,1.0
NEM,Buy,0.7283950617283951
WMB,Buy,0.7529411764705882
MET,Buy,0.8153846153846154
AFL,Hold,0.18518518518518517
PSA,Hold,0.3972602739726027
EW,Buy,0.7735849056603774
ADSK,Buy,0.9468085106382979
NSC,Buy,0.6190476190476191
DLR,Buy,0.5909090909090909
HMC,Buy,1.0
IBKR,Buy,0.8181818181818182
AIG,Buy,0.7272727272727273
AZO,Buy,0.8796296296296297
CPRT,Buy,0.8372093023255814
SU,Buy,0.717948717948718
MNST,Buy,0.8876404494382022
O,Hold,0.49333333333333335
OKE,Buy,0.5064935064935064
AEP,Hold,0.48717948717948717
SRE,Buy,0.9242424242424242
E,Hold,0.3333333333333333
VLO,Buy,0.8461538461538461
VALE,Buy,0.6666666666666666
KMB,Hold,0.1
URI,Hold,0.4074074074074074
MCHP,Buy,0.9885057471264368
ROST,Buy,1.0736842105263158
KMI,Hold,0.3875
HES,Buy,0.5131578947368421
SMCI,Buy,0.782608695652174
LYG,Hold,0.3333333333333333
TRV,Hold,0.3645833333333333
TTD,Buy,1.0103092783505154
CM,Hold,0.05714285714285714
TEL,Buy,0.7142857142857143
GWW,Hold,0.06944444444444445
PCG,Buy,0.859375
WCN,Buy,0.92
JCI,Buy,0.6352941176470588
MFC,Buy,0.75
BK,Buy,0.7123287671232876
ARES,Buy,0.782608695652174
LEN,Buy,0.7727272727272727
ALL,Buy,0.8395061728395061
CHTR,Hold,0.4909090909090909
HUM,Buy,0.8478260869565217
MRNA,Hold,0.45714285714285713
TEAM,Buy,0.9509803921568627
CCI,Buy,0.5189873417721519
LHX,Buy,0.7857142857142857
STZ,Buy,1.0326086956521738
BCS,Hold,0.3
KDP,Buy,0.6949152542372882
PRU,Hold,0.23728813559322035
ALC,Buy,1.0188679245283019
FTNT,Buy,0.593103448275862
PAYX,Hold,-0.05063291139240506
DXCM,Buy,1.2857142857142858
COR,Buy,0.7323943661971831
GEV,Buy,0.6956521739130435
MPLX,Buy,0.9833333333333333
SNOW,Buy,0.7666666666666667
MPWR,Buy,1.0
TAK,Buy,1.0
RCL,Buy,1.1
D,Hold,0.4057971014492754
DASH,Buy,0.7821782178217822
TRP,Buy,0.75
ODFL,Hold,0.5
SQ,Buy,0.8764705882352941
FERG,Buy,0.8333333333333334
FIS,Buy,0.8782608695652174
JD,Buy,1.0769230769230769
LNG,Buy,1.2602739726027397
HLN,Buy,1.3333333333333333
IQV,Buy,1.0833333333333333
CMI,Hold,0.2736842105263158
KHC,Buy,0.5697674418604651
DDOG,Buy,0.9647058823529412
VRSK,Buy,0.676056338028169
FICO,Buy,0.5128205128205128
AME,Buy,0.859375
OTIS,Hold,0.5
SE,Buy,1.2297297297297298
IR,Buy,0.7868852459016393
KR,Hold,0.4742268041237113
MSCI,Buy,0.5272727272727272
NUE,Buy,0.6415094339622641
BSBR,Hold,0.045454545454545456
FAST,Hold,0.25757575757575757
IDXX,Buy,0.8043478260869565
PWR,Buy,1.1388888888888888
HSY,Hold,0.3181818181818182
A,Buy,0.8194444444444444
GLW,Buy,0.7
CTVA,Buy,0.8
DOW,Hold,0.4852941176470588
CVE,Buy,0.7692307692307693
EA,Buy,0.8907563025210085
IMO,Hold,-0.25
WDS,Hold,0.0
CTSH,Buy,0.5431034482758621
FANG,Buy,1.0357142857142858
PEG,Buy,0.5675675675675675
SYY,Buy,0.6086956521739131
GEHC,Buy,0.7878787878787878
STM,Buy,0.7631578947368421
NWG,Buy,1.6
EXR,Hold,0.28125
HPQ,Buy,0.6428571428571429
ACGL,Buy,0.8166666666666667
CPNG,Buy,0.7352941176470589
BKR,Buy,1.0256410256410255
EXC,Buy,0.6842105263157895
YUM,Buy,0.5535714285714286
GIS,Hold,0.07317073170731707
NDAQ,Buy,0.5151515151515151
IT,Buy,0.7674418604651163
LULU,Buy,0.8405797101449275
FLUT,Buy,0.9444444444444444
DFS,Buy,0.6835443037974683
CNC,Buy,0.8974358974358975
KVUE,Hold,0.3870967741935484
MLM,Buy,0.8658536585365854
ABEV,Buy,0.5454545454545454
EL,Buy,0.719626168224299
CCEP,Buy,1.0625
VMC,Buy,1.1168831168831168
DD,Buy,0.7380952380952381
XYL,Buy,0.7567567567567568
EFX,Buy,0.96
BIIB,Buy,0.8759124087591241
GRMN,Hold,0.07142857142857142
QSR,Buy,0.7241379310344828
ED,Hold,-0.23076923076923078
DB,Sell,-0.6666666666666666
GOLD,Buy,1.0212765957446808
WIT,Sell,-1.0
BIDU,Buy,1.0571428571428572
VRT,Buy,1.2758620689655173
HWM,Buy,1.0357142857142858
VICI,Buy,1.1081081081081081
LYB,Hold,0.29292929292929293
ADM,Hold,0.3
ON,Buy,0.7522123893805309
GFS,Buy,0.7878787878787878
CDW,Buy,1.0
ROK,Hold,0.24742268041237114
HAL,Buy,1.2131147540983607
XEL,Buy,0.5483870967741935
LVS,Buy,1.028169014084507
RMD,Buy,0.5625
CSGP,Buy,1.25
ALNY,Buy,0.8556701030927835
BCE,Hold,0.21428571428571427
HIG,Buy,0.7283950617283951
PPG,Buy,0.7766990291262136
TRGP,Buy,1.0823529411764705
DVN,Buy,0.9596774193548387
TCOM,Buy,1.2470588235294118
MSTR,Buy,0.7272727272727273
CBRE,Buy,0.8571428571428571
RKT,Hold,-0.23255813953488372
AVB,Buy,0.5894736842105263
ORAN,Buy,1.3333333333333333
WAB,Buy,0.76
VEEV,Buy,0.8913043478260869
TSCO,Buy,0.5901639344262295
DAL,Buy,1.2592592592592593
EIX,Buy,0.7857142857142857
MTD,Hold,0.08163265306122448
SLF,Buy,1.0909090909090908
IRM,Buy,0.6551724137931034
CHT,Hold,-0.5
ZS,Buy,0.9491525423728814
OWL,Buy,1.0
PINS,Buy,0.7777777777777778
ARGX,Buy,1.1805555555555556
AWK,Buy,0.559322033898305
WPM,Buy,1.0892857142857142
MTB,Hold,0.46511627906976744
ANSS,Hold,0.203125
FITB,Buy,0.5979381443298969
IX,Buy,2.0
EBAY,Hold,0.38461538461538464
ICLR,Buy,1.0923076923076922
WTW,Buy,0.5869565217391305
APP,Buy,1.0
HEI,Buy,0.8135593220338984
NET,Hold,0.4329896907216495
FTV,Buy,0.7236842105263158
HPE,Hold,0.4
BRO,Hold,0.25
VST,Buy,1.1714285714285715
EQR,Hold,0.21649484536082475
DG,Buy,0.7058823529411765
FCNCA,Buy,0.76
NVR,Hold,0.46153846153846156
TTWO,Buy,1.0594059405940595
PHM,Buy,0.72
NTAP,Hold,0.4105263157894737
CQP,Hold,-0.23333333333333334
RBLX,Buy,0.8356164383561644
RYAAY,Buy,1.1538461538461537
KSPI,Buy,1.0
WEC,Hold,0.1935483870967742
TROW,Hold,-0.09433962264150944
GPN,Buy,1.0985915492957747
TEF,Buy,2.0
DOV,Buy,0.6911764705882353
TME,Buy,1.1290322580645162
STT,Hold,0.4507042253521127
PUK,Buy,2.0
CHD,Hold,0.25287356321839083
NTR,Buy,0.6857142857142857
VLTO,Buy,0.6428571428571429
IFF,Buy,0.5375
GIB,Buy,0.6530612244897959
BBD,Hold,0.25
VOD,Buy,1.4285714285714286
KEYS,Buy,0.9111111111111111
PHG,Hold,0.0
SW,Hold,0.0
HUBS,Buy,1.1274509803921569
TECK,Buy,1.1428571428571428
BR,Hold,0.3870967741935484
FNV,Hold,0.3333333333333333
ASX,Buy,0.8
SNAP,Hold,0.34591194968553457
ROL,Buy,0.6896551724137931
DTE,Buy,0.6451612903225806
CCL,Buy,0.8817204301075269
TW,Buy,0.9333333333333333
ETR,Buy,0.7631578947368421
KB,Buy,2.0
TER,Buy,0.6956521739130435
TU,Buy,0.7804878048780488
WDC,Buy,0.8703703703703703
AXON,Buy,1.0
CAH,Hold,0.3382352941176471
WST,Buy,1.03125
FSLR,Buy,0.8598130841121495
RJF,Buy,0.6458333333333334
DLTR,Buy,0.6330275229357798
ZBH,Buy,0.7478260869565218
FE,Hold,0.4444444444444444
SYM,Buy,0.9743589743589743
EC,Hold,-0.25
DECK,Buy,0.8194444444444444
SBAC,Buy,0.9315068493150684
ERIC,Hold,0.21052631578947367
TYL,Buy,1.0806451612903225
STE,Buy,0.9375
INVH,Buy,0.881578947368421
PBA,Buy,0.8125
ARE,Buy,1.0769230769230769
WY,Buy,0.7346938775510204
STX,Hold,0.3867924528301887
LYV,Buy,1.0441176470588236
CUK,Hold,0.0
VTR,Buy,0.525
ES,Buy,0.676056338028169
HBAN,Buy,0.8181818181818182
TSN,Buy,0.6363636363636364
PPL,Buy,0.6666666666666666
LI,Buy,1.2125
PTC,Buy,1.1044776119402986
WBD,Buy,0.5614035087719298
NOK,Hold,0.4222222222222222
MKL,Hold,0.34375
BNTX,Buy,0.5272727272727272
HOOD,Hold,0.020833333333333332
GDDY,Buy,1.032258064516129
CPAY,Buy,0.918918918918919
PKX,Buy,1.0
MBLY,Buy,0.9259259259259259
CCJ,Buy,0.8823529411764706
LDOS,Buy,1.1785714285714286
BAH,Buy,0.7843137254901961
RCI,Buy,0.9285714285714286
WRB,Hold,0.47058823529411764
STLD,Hold,0.375
FTS,Hold,-0.15625
UMC,Hold,0.2
SHG,Buy,1.0
HUBB,Buy,0.5238095238095238
CSL,Buy,1.0
RF,Hold,0.4095238095238095
CTRA,Buy,0.7875
IOT,Buy,0.7666666666666667
PFG,Hold,0.0784313725490196
AEE,Hold,0.40816326530612246
MKC,Hold,0.2
SYF,Buy,0.6125
LII,Hold,0.16216216216216217
ERIE,Buy,1.0
WSO,Hold,0.2909090909090909
ENTG,Buy,0.8297872340425532
PSTG,Buy,1.0123456790123457
CBOE,Hold,0.49206349206349204
BLDR,Buy,1.1272727272727272
TLK,Buy,1.0
GPC,Hold,0.3269230769230769
WSM,Hold,0.1568627450980392
CHKP,Hold,0.45588235294117646
BBY,Hold,0.3153153153153153
CINF,Hold,0.4444444444444444
ALGN,Buy,1.0172413793103448
ESS,Hold,0.29591836734693877
BALL,Hold,0.4074074074074074
KOF,Buy,0.7368421052631579
TPL,Hold,0.42857142857142855
TEVA,Hold,0.2876712328767123
TDY,Buy,0.9310344827586207
WLK,Hold,0.4246575342465753
AER,Buy,1.1818181818181819
ULTA,Buy,0.6754385964912281
J,Buy,1.0416666666666667
APTV,Buy,0.9230769230769231
SWKS,Buy,0.5583333333333333
ATO,Hold,0.47619047619047616
FWONA,Buy,1.0571428571428572
CFG,Buy,0.7647058823529411
FWONK,Buy,1.1111111111111112
NMR,Buy,1.0
CNP,Buy,0.640625
ILMN,Hold,0.47126436781609193
MT,Buy,0.6818181818181818
CMS,Buy,0.6986301369863014
HOLX,Buy,0.9857142857142858
ZM,Hold,0.42105263157894735
DKNG,Buy,0.9074074074074074
MDB,Buy,0.975
COO,Buy,0.8285714285714286
EXPE,Buy,0.5757575757575758
CRBG,Buy,0.9230769230769231
WAT,Hold,0.08571428571428572
LH,Buy,1.0555555555555556
AVY,Buy,0.8125
OMC,Buy,0.5185185185185185
BEKE,Buy,1.1568627450980393
TS,Buy,0.5576923076923077
VRSN,Hold,0.375
BGNE,Buy,1.1940298507462686
IHG,Buy,0.8
RS,Buy,0.5357142857142857
DKS,Hold,0.4782608695652174
HRL,Hold,-0.1111111111111111
TXT,Buy,0.8032786885245902
GMAB,Buy,0.7
L,Hold,0.4
TPG,Buy,0.5714285714285714
PKG,Hold,0.3958333333333333
NTRS,Hold,0.16417910447761194
MAA,Hold,0.3855421686746988
EME,Buy,1.2
DRI,Buy,0.8205128205128205
MOH,Hold,0.4375
EXPD,Hold,-0.28125
RPRX,Buy,0.88
EG,Buy,0.8461538461538461
CLX,Hold,-0.05405405405405406
RIVN,Buy,0.6909090909090909
SSNC,Buy,1.1136363636363635
FOXA,Buy,0.56
WMG,Buy,0.58
CG,Buy,0.6428571428571429
JBHT,Buy,0.8241758241758241
SUI,Buy,0.9512195121951219
DGX,Hold,0.47297297297297297
BAM,Hold,0.3695652173913043
MRO,Buy,0.7029702970297029
LUV,Buy,0.5512820512820513
EBR,Buy,2.0
WES,Buy,0.6833333333333333
MAS,Buy,0.6292134831460674
ZTO,Buy,1.2702702702702702
BEP,Buy,0.7608695652173914
FDS,Hold,-0.16666666666666666
IP,Buy,0.6078431372549019
GEN,Hold,0.4482758620689655
NWSA,Buy,0.9117647058823529
BMRN,Buy,1.0
CVNA,Hold,0.47619047619047616
BG,Buy,0.8409090909090909
JHX,Sell,-1.0
VIK,Buy,0.8571428571428571
OKTA,Buy,0.7111111111111111
EQT,Buy,0.7333333333333333
UDR,Hold,0.4186046511627907
BURL,Buy,1.0740740740740742
LPLA,Buy,0.8269230769230769
NRG,Buy,0.85
H,Hold,0.34523809523809523
IEX,Buy,0.7457627118644068
UAL,Buy,0.9382716049382716
CE,Hold,0.45348837209302323
VIV,Buy,0.7272727272727273
RYAN,Hold,0.38461538461538464
GFI,Hold,0.125
AMH,Buy,0.7671232876712328
OC,Buy,0.68
RBA,Buy,0.6666666666666666
RTO,Buy,1.0
TOST,Buy,0.5342465753424658
GFL,Buy,1.1162790697674418
BSY,Buy,1.03125
AMCR,Hold,0.0
UTHR,Buy,0.5517241379310345
DOC,Buy,0.8727272727272727
KEY,Buy,0.7052631578947368
ENPH,Buy,0.6209677419354839
RPM,Buy,0.96
NBIX,Buy,1.1627906976744187
FNF,Buy,0.8214285714285714
AKAM,Hold,0.4725274725274725
SNA,Hold,0.425
KIM,Buy,0.6333333333333333
BLD,Buy,0.7804878048780488
CAG,Hold,0.3076923076923077
DPZ,Buy,0.7815126050420168
MGM,Buy,0.8873239436619719
CASY,Buy,0.7407407407407407
BIP,Buy,1.0
RGA,Buy,0.7906976744186046
LNT,Buy,0.5238095238095238
AVTR,Buy,0.8478260869565217
VTRS,Hold,0.34210526315789475
CPB,Hold,-0.06329113924050633
GGG,Hold,0.23404255319148937
SRPT,Buy,1.1704545454545454
TRMB,Buy,0.9807692307692307
AGR,Hold,0.0
LOGI,Hold,0.45
BAP,Buy,0.8095238095238095
PODD,Buy,1.108433734939759
EQH,Buy,0.86
NI,Buy,0.8928571428571429
NDSN,Buy,0.5333333333333333
TOL,Buy,0.7105263157894737
GRAB,Buy,1.3043478260869565
PR,Buy,1.1388888888888888
MANH,Buy,0.7272727272727273
PAA,Buy,0.6823529411764706
SWK,Hold,0.47368421052631576
RVTY,Buy,0.7894736842105263
ELS,Buy,0.5853658536585366
RDY,Hold,0.25
PNR,Buy,0.5066666666666667
MORN,Buy,1.0
CNA,Hold,0.0
MEDP,Buy,0.8571428571428571
WMS,Buy,1.0769230769230769
DT,Buy,1.130952380952381
CF,Hold,0.46153846153846156
ONON,Buy,0.95
TFII,Buy,1.1081081081081081
GLPI,Buy,0.6086956521739131
AOS,Hold,0.3389830508474576
THC,Buy,0.863013698630137
XPO,Buy,1.0930232558139534
NTRA,Buy,1.3191489361702127
INCY,Buy,0.875
USFD,Buy,1.0327868852459017
CNH,Buy,0.6216216216216216
WPC,Hold,0.06818181818181818
SUZ,Buy,1.3333333333333333
UWMC,Hold,0.08333333333333333
ARCC,Buy,1.0689655172413792
ALLY,Buy,0.782051282051282
SAIA,Buy,0.6851851851851852
HST,Buy,0.7529411764705882
SIRI,Hold,0.49122807017543857
SJM,Hold,0.18571428571428572
KMX,Buy,0.704225352112676
OVV,Buy,0.8431372549019608
EVRG,Buy,0.55
MGA,Buy,0.5555555555555556
POOL,Buy,0.6428571428571429
NVT,Buy,0.7692307692307693
INSM,Buy,1.2745098039215685
BCH,Hold,0.11764705882352941
BEN,Hold,-0.2978723404255319
SNN,Buy,1.3333333333333333
CLH,Buy,0.8571428571428571
LAMR,Hold,0.3181818181818182
UHAL,Hold,0.25
FTI,Buy,0.819047619047619
REG,Buy,0.96
EPAM,Buy,0.8461538461538461
AES,Buy,0.8222222222222222
JKHY,Hold,0.42105263157894735
ACM,Buy,1.0
JNPR,Hold,0.10810810810810811
EDU,Buy,1.3229166666666667
UHS,Buy,0.6376811594202898
BJ,Buy,0.7183098591549296
CPT,Hold,0.4606741573033708
DVA,Hold,0.05128205128205128
LKQ,Buy,1.326086956521739
NTNX,Buy,0.9577464788732394
RNR,Buy,0.6326530612244898
AZPN,Buy,0.6388888888888888
AU,Hold,0.5
ZG,Buy,0.61
Z,Buy,0.6617647058823529
APA,Hold,0.2905982905982906
TECH,Buy,1.2173913043478262
SQM,Buy,0.7111111111111111
BXP,Hold,0.39080459770114945
YUMC,Buy,1.0333333333333334
QRVO,Hold,0.37735849056603776
FLEX,Buy,1.1521739130434783
GWRE,Buy,1.0
FMS,Hold,-0.16666666666666666
ESTC,Buy,0.8518518518518519
CELH,Buy,1.2
LECO,Hold,0.5
EMN,Buy,0.7142857142857143
MNDY,Buy,1.0555555555555556
ACI,Hold,0.4716981132075472
YPF,Hold,0.3541666666666667
ITT,Buy,1.16
LW,Buy,1.1951219512195121
DOCU,Buy,0.5822784810126582
ZI,Hold,0.3829787234042553
TXRH,Buy,0.5957446808510638
CHWY,Buy,0.7282608695652174
IPG,Buy,0.7192982456140351
JEF,Buy,1.1
NICE,Buy,1.2075471698113207
COHR,Buy,0.6764705882352942
CYBR,Buy,1.2264150943396226
GME,Hold,-0.21052631578947367
CRL,Buy,0.855072463768116
EWBC,Buy,1.1785714285714286
TAP,Hold,0.2692307692307692
REXR,Buy,0.8125
WTRG,Buy,1.1470588235294117
RDDT,Hold,0.4827586206896552
JLL,Buy,0.8333333333333334
CHRD,Buy,1.2
WING,Buy,0.9166666666666666
ALLE,Hold,0.3829787234042553
KGC,Buy,0.6595744680851063
CUBE,Hold,0.32727272727272727
FIX,Buy,0.8095238095238095
WWD,Hold,0.3409090909090909
TTEK,Buy,0.9
SCI,Buy,1.5217391304347827
SBS,Buy,1.1428571428571428
ALB,Buy,0.7281553398058253
AEG,Hold,0.16666666666666666
CW,Buy,1.064516129032258
FTAI,Buy,1.3571428571428572
AFG,Buy,0.7407407407407407
CHK,Buy,0.5061728395061729
VFS,Buy,1.5
CTLT,Buy,0.5416666666666666
OLED,Buy,0.8409090909090909
MUSA,Buy,0.5172413793103449
LEGN,Buy,1.2
PAG,Buy,0.6190476190476191
CNM,Buy,0.6666666666666666
RL,Buy,0.5125
HII,Hold,0.3584905660377358
WPP,Hold,0.0
TFX,Buy,0.7692307692307693
CHDN,Buy,1.0666666666666667
BIRK,Buy,0.9428571428571428
FFIV,Hold,0.015384615384615385
APG,Buy,1.2222222222222223
CHRW,Hold,0.0
PFGC,Buy,0.98
SN,Buy,0.8125
NLY,Hold,0.325
TTC,Hold,0.26666666666666666
UNM,Hold,0.4375
TWLO,Buy,0.7807017543859649
FND,Hold,0.4864864864864865
BSAC,Hold,0.08571428571428572
AMKR,Hold,0.25
UI,Hold,0.0
HLI,Hold,0.2413793103448276
ELF,Buy,0.9622641509433962
ONTO,Buy,1.0555555555555556
CACI,Buy,1.0185185185185186
RRX,Buy,1.375
SNX,Buy,1.0975609756097562
MMYT,Buy,0.8823529411764706
STN,Buy,0.6060606060606061
XP,Buy,0.9
PCOR,Buy,0.8421052631578947
SKX,Buy,1.1607142857142858
GMED,Buy,0.5517241379310345
WFRD,Buy,1.3157894736842106
DOX,Buy,1.1666666666666667
ATR,Buy,0.696969696969697
NIO,Buy,0.7916666666666666
APPF,Buy,1.0952380952380953
BPYPP,Hold,0.0
WBA,Hold,0.21176470588235294
COKE,Hold,0.0
HTHT,Buy,1.1846153846153846
TPR,Buy,0.8514851485148515
GNRC,Buy,0.8433734939759037
SOLV,Hold,-0.14285714285714285
MOS,Hold,0.379746835443038
ASR,Hold,-0.03225806451612903
AFRM,Hold,0.16326530612244897
CART,Buy,0.7307692307692307
BWXT,Buy,0.9375
BRKR,Hold,0.43137254901960786
CCK,Buy,0.9206349206349206
EVR,Buy,0.71875
CAVA,Buy,1.0333333333333334
CX,Buy,0.7352941176470589
PNW,Hold,0.27586206896551724
WYNN,Buy,0.8
LNW,Buy,0.6153846153846154
KEP,Buy,1.5
MTCH,Buy,0.7444444444444445
DINO,Hold,0.4411764705882353
ROKU,Hold,0.2815533980582524
AR,Buy,0.5540540540540541
FRT,Buy,0.6428571428571429
WIX,Buy,0.9873417721518988
QGEN,Buy,0.5645161290322581
HESM,Buy,0.875
RGLD,Buy,0.5098039215686274
