Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-05 00:00:00-05:00,987.656090647359,989.98121137693,956.7004465275043,966.8294067382812,1259500,0.0,0.0
2024-03-06 00:00:00-05:00,984.8917663543742,1007.5346793255995,979.4330867918846,1001.8464965820312,1304500,0.0,0.0
2024-03-07 00:00:00-05:00,1013.562107180448,1054.1476854401308,1012.7138955955528,1045.21630859375,1580300,0.0,0.0
2024-03-08 00:00:00-05:00,1036.7240124932805,1038.051208484131,991.1687257820864,992.2664794921875,1636700,0.0,0.0
2024-03-11 00:00:00-04:00,977.4672082884105,978.994062260249,955.5128656826473,960.672119140625,1432100,0.0,0.0
2024-03-12 00:00:00-04:00,964.7935606510749,982.9458128700253,948.5074226959756,982.2472534179688,1165200,0.0,0.0
2024-03-13 00:00:00-04:00,981.1196325656617,981.1196325656617,957.069671381735,966.76953125,851100,0.0,0.0
2024-03-14 00:00:00-04:00,966.5799222721532,969.4538894029661,948.5873105033572,957.7882080078125,876600,0.0,0.0
2024-03-15 00:00:00-04:00,952.7985590172717,952.7985590172717,929.8562193691813,938.2587890625,1725900,0.0,0.0
2024-03-18 00:00:00-04:00,947.389789376862,956.2214596176618,937.7997475185463,939.386474609375,821400,0.0,0.0
2024-03-19 00:00:00-04:00,936.5922002429454,954.604789309166,926.0740961213812,949.9344482421875,817600,0.0,0.0
2024-03-20 00:00:00-04:00,954.0858719168564,972.2780196438129,944.9249305117643,968.905029296875,838600,0.0,0.0
2024-03-21 00:00:00-04:00,1002.9242851682393,1003.5728996604743,986.0294277665492,988.7337646484375,1112400,0.0,0.0
2024-03-22 00:00:00-04:00,971.6892404203412,989.0231868527001,970.5515916924744,977.92626953125,692500,0.0,0.0
2024-03-25 00:00:00-04:00,977.0979735777976,990.220707171297,974.4335317999017,976.8983764648438,860900,0.0,0.0
2024-03-26 00:00:00-04:00,984.692200396557,987.3367251925654,968.8152453537018,969.2842407226562,706000,0.0,0.0
2024-03-27 00:00:00-04:00,976.7487677739285,977.1678790938396,962.0692734997749,971.9886474609375,572100,0.0,0.0
2024-03-28 00:00:00-04:00,967.5378589681886,969.8530515291981,959.6542905603818,968.4559326171875,685700,0.0,0.0
2024-04-01 00:00:00-04:00,977.7267140295229,1020.5376471237188,977.7267140295229,990.8893432617188,1108500,0.0,0.0
2024-04-02 00:00:00-04:00,966.1208323883076,971.819004279846,955.1336718357777,964.7037963867188,964000,0.0,0.0
2024-04-03 00:00:00-04:00,963.8755058108674,984.4227410982259,960.1033212412661,978.2356567382812,892100,0.0,0.0
2024-04-04 00:00:00-04:00,989.9312863783866,994.7313016179866,951.4114183735358,951.4313354492188,1269700,0.0,0.0
2024-04-05 00:00:00-04:00,974.4734318083299,984.5524465245704,964.9132964982198,977.51708984375,878100,0.0,0.0
2024-04-08 00:00:00-04:00,987.7957292522342,994.1325875738185,978.095930509177,980.6705932617188,929000,0.0,0.0
2024-04-09 00:00:00-04:00,991.6776766286695,998.1242920851964,967.3482676927557,987.7758178710938,719600,0.0,0.0
2024-04-10 00:00:00-04:00,960.8118424654359,981.4389281978187,960.8118424654359,972.5873413085938,722800,0.0,0.0
2024-04-11 00:00:00-04:00,979.5129663275513,990.1308996367798,961.3308077296509,990.1209106445312,964700,0.0,0.0
2024-04-12 00:00:00-04:00,967.8073528274272,970.1325344639516,954.5149883363484,959.8439331054688,1030300,0.0,0.0
2024-04-15 00:00:00-04:00,983.3749104551093,986.6680496817263,949.1261284996197,952.8384399414062,1077500,0.0,0.0
2024-04-16 00:00:00-04:00,956.3112251359914,976.5790732995915,955.2135323324777,974.892578125,1506500,0.0,0.0
2024-04-17 00:00:00-04:00,940.8533393503193,940.8733173340886,893.9808476503409,905.7263793945312,3774100,0.0,0.0
2024-04-18 00:00:00-04:00,899.2498726958943,901.7247063838558,884.5604508069138,887.1849975585938,1653700,0.0,0.0
2024-04-19 00:00:00-04:00,885.598287714386,894.350106720437,853.8144107592635,857.7561645507812,2485700,0.0,0.0
2024-04-22 00:00:00-04:00,868.1945008936729,878.1737480303817,860.670170479651,870.240234375,1143900,0.0,0.0
2024-04-23 00:00:00-04:00,877.4751721602869,906.175496134777,873.1841081533455,899.698974609375,991300,0.0,0.0
2024-04-24 00:00:00-04:00,911.1550983532076,913.1010636213111,880.1395828754974,890.4681396484375,860600,0.0,0.0
2024-04-25 00:00:00-04:00,873.1841058912034,909.169267864506,869.1924071214152,900.6370239257812,1114200,0.0,0.0
2024-04-26 00:00:00-04:00,912.27001953125,926.3900146484375,911.5499877929688,918.969970703125,865100,1.873,0.0
2024-04-29 00:00:00-04:00,911.8499755859375,913.25,901.0800170898438,909.77001953125,650800,0.0,0.0
2024-04-30 00:00:00-04:00,896.0999755859375,907.1799926757812,871.219970703125,872.469970703125,1093000,0.0,0.0
2024-05-01 00:00:00-04:00,871.1099853515625,880.5900268554688,849.1400146484375,852.8400268554688,1458200,0.0,0.0
2024-05-02 00:00:00-04:00,875.0,878.0,862.3499755859375,870.280029296875,876800,0.0,0.0
2024-05-03 00:00:00-04:00,894.5900268554688,904.9600219726562,888.6699829101562,901.6300048828125,1038000,0.0,0.0
2024-05-06 00:00:00-04:00,909.2000122070312,918.3599853515625,905.030029296875,916.9199829101562,642000,0.0,0.0
2024-05-07 00:00:00-04:00,924.8300170898438,926.3800048828125,907.6400146484375,908.219970703125,655000,0.0,0.0
2024-05-08 00:00:00-04:00,904.4400024414062,916.72998046875,903.3200073242188,911.469970703125,555700,0.0,0.0
2024-05-09 00:00:00-04:00,914.7000122070312,918.1699829101562,907.3800048828125,913.5399780273438,756000,0.0,0.0
2024-05-10 00:00:00-04:00,925.0,939.0,925.0,930.2899780273438,814100,0.0,0.0
2024-05-13 00:00:00-04:00,927.6799926757812,929.0,914.260009765625,917.239990234375,745700,0.0,0.0
2024-05-14 00:00:00-04:00,912.9000244140625,916.3800048828125,905.8800048828125,915.030029296875,592000,0.0,0.0
2024-05-15 00:00:00-04:00,918.6500244140625,937.4199829101562,910.6500244140625,937.4199829101562,883000,0.0,0.0
2024-05-16 00:00:00-04:00,936.5,938.8099975585938,918.9400024414062,919.5399780273438,811100,0.0,0.0
2024-05-17 00:00:00-04:00,920.7999877929688,930.969970703125,916.2100219726562,924.969970703125,703700,0.0,0.0
2024-05-20 00:00:00-04:00,925.780029296875,946.719970703125,925.780029296875,939.4400024414062,669300,0.0,0.0
2024-05-21 00:00:00-04:00,920.9400024414062,933.5800170898438,915.3400268554688,925.27001953125,746400,0.0,0.0
2024-05-22 00:00:00-04:00,931.2100219726562,933.5,913.489990234375,922.3300170898438,668600,0.0,0.0
2024-05-23 00:00:00-04:00,967.5800170898438,969.489990234375,927.4099731445312,934.25,1357200,0.0,0.0
2024-05-24 00:00:00-04:00,938.260009765625,958.5700073242188,933.72998046875,956.219970703125,684900,0.0,0.0
2024-05-28 00:00:00-04:00,972.7999877929688,992.8800048828125,965.25,991.8499755859375,1184000,0.0,0.0
2024-05-29 00:00:00-04:00,961.5499877929688,965.5,955.9400024414062,957.8800048828125,902000,0.0,0.0
2024-05-30 00:00:00-04:00,957.0,969.1500244140625,952.7999877929688,966.1199951171875,847000,0.0,0.0
2024-05-31 00:00:00-04:00,971.8099975585938,980.0,932.9299926757812,960.3499755859375,1040400,0.0,0.0
2024-06-03 00:00:00-04:00,969.3400268554688,972.260009765625,948.3900146484375,965.47998046875,752800,0.0,0.0
2024-06-04 00:00:00-04:00,962.239990234375,963.7100219726562,943.0,950.8099975585938,765400,0.0,0.0
2024-06-05 00:00:00-04:00,1019.3499755859375,1041.56005859375,1008.9000244140625,1041.3399658203125,2586500,0.0,0.0
2024-06-06 00:00:00-04:00,1048.0,1054.43994140625,1032.989990234375,1052.6099853515625,1370700,0.0,0.0
2024-06-07 00:00:00-04:00,1040.25,1043.739990234375,1026.52001953125,1028.4200439453125,936200,0.0,0.0
2024-06-10 00:00:00-04:00,1016.1400146484375,1046.1199951171875,1013.9199829101562,1041.7099609375,1039500,0.0,0.0
2024-06-11 00:00:00-04:00,1027.489990234375,1038.9100341796875,1019.6900024414062,1036.010009765625,789500,0.0,0.0
2024-06-12 00:00:00-04:00,1059.1500244140625,1077.219970703125,1055.6300048828125,1068.8599853515625,978400,0.0,0.0
2024-06-13 00:00:00-04:00,1053.72998046875,1061.0,1038.739990234375,1052.7099609375,1106300,0.0,0.0
2024-06-14 00:00:00-04:00,1021.4600219726562,1031.0,1016.5999755859375,1027.9000244140625,1047200,0.0,0.0
2024-06-17 00:00:00-04:00,1044.18994140625,1054.3800048828125,1032.6700439453125,1052.469970703125,844400,0.0,0.0
2024-06-18 00:00:00-04:00,1042.199951171875,1069.4200439453125,1042.0,1061.3800048828125,1025300,0.0,0.0
2024-06-20 00:00:00-04:00,1058.22998046875,1063.1500244140625,1045.02001953125,1050.739990234375,1150300,0.0,0.0
2024-06-21 00:00:00-04:00,1038.1800537109375,1039.0,1023.2100219726562,1036.5999755859375,1626700,0.0,0.0
2024-06-24 00:00:00-04:00,1033.1700439453125,1034.7099609375,1002.010009765625,1002.010009765625,1027000,0.0,0.0
2024-06-25 00:00:00-04:00,1005.1599731445312,1023.489990234375,1002.6400146484375,1023.3400268554688,801100,0.0,0.0
2024-06-26 00:00:00-04:00,1014.0,1023.5999755859375,1003.9000244140625,1016.5999755859375,885100,0.0,0.0
2024-06-27 00:00:00-04:00,1029.43994140625,1041.7099609375,1024.6400146484375,1028.010009765625,784300,0.0,0.0
2024-06-28 00:00:00-04:00,1028.0,1048.81005859375,1015.4500122070312,1022.72998046875,837600,0.0,0.0
2024-07-01 00:00:00-04:00,1035.550048828125,1038.1099853515625,1015.7999877929688,1033.489990234375,791000,0.0,0.0
2024-07-02 00:00:00-04:00,1026.77001953125,1047.989990234375,1025.8599853515625,1047.8900146484375,748700,0.0,0.0
2024-07-03 00:00:00-04:00,1058.3900146484375,1074.300048828125,1055.4100341796875,1071.4100341796875,779820,0.0,0.0
