Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-02 00:00:00-05:00,1084.0464880369393,1093.8534548930415,1069.127568369489,1077.3563232421875,2883100,0.0,0.0
2024-01-03 00:00:00-05:00,1062.2884887335642,1067.0530531590182,1047.5086698157056,1050.75439453125,3473500,0.0,0.0
2024-01-04 00:00:00-05:00,1050.1389149598544,1061.593643444049,1039.6272362322868,1041.255126953125,2565800,0.0,0.0
2024-01-05 00:00:00-05:00,1043.8259893718234,1047.6574396590968,1033.8106139442543,1041.523193359375,2247000,0.0,0.0
2024-01-08 00:00:00-05:00,1048.6897309546855,1070.0307903162811,1044.222997599933,1066.904052734375,3311000,0.0,0.0
2024-01-09 00:00:00-05:00,1057.7423874084625,1080.5029304413886,1056.8390806666064,1074.4876708984375,2322500,0.0,0.0
2024-01-10 00:00:00-05:00,1072.3634425490068,1074.9541334731086,1054.7446601771912,1072.581787109375,1764300,0.0,0.0
2024-01-11 00:00:00-05:00,1076.3041211495226,1093.1586984381547,1066.56670449079,1091.848388671875,2575700,0.0,0.0
2024-01-12 00:00:00-05:00,1103.878702386041,1107.4421291447268,1091.878112443948,1099.491455078125,2687900,0.0,0.0
2024-01-16 00:00:00-05:00,1104.1169027053825,1117.9141700653354,1090.5082937623774,1106.717529296875,2614500,0.0,0.0
2024-01-17 00:00:00-05:00,1098.1117350717577,1104.8812645695782,1082.150529721941,1095.5111083984375,1831400,0.0,0.0
2024-01-18 00:00:00-05:00,1116.5842561508425,1138.0742338211828,1113.5865619658696,1135.4537353515625,3222800,0.0,0.0
2024-01-19 00:00:00-05:00,1148.7545849516612,1208.0032654213048,1147.4542110328912,1202.24609375,5304900,0.0,0.0
2024-01-22 00:00:00-05:00,1207.2588352451849,1222.2273122705749,1199.2881681817275,1211.4774169921875,3122200,0.0,0.0
2024-01-23 00:00:00-05:00,1211.9737030869808,1217.9094762836219,1194.6229441528292,1217.2445068359375,1695200,0.0,0.0
2024-01-24 00:00:00-05:00,1233.1164139812388,1275.0540831778656,1221.9098359121235,1244.600830078125,3480500,0.0,0.0
2024-01-25 00:00:00-05:00,1271.530081995522,1271.530081995522,1219.7160240769144,1220.9071044921875,3635600,0.0,0.0
2024-01-26 00:00:00-05:00,1210.6832898693576,1212.1821368513758,1191.3572513941804,1195.972900390625,2581800,0.0,0.0
2024-01-29 00:00:00-05:00,1205.9288571785241,1214.624108899501,1196.0821467871585,1208.7677001953125,2152600,0.0,0.0
2024-01-30 00:00:00-05:00,1207.7750961471006,1218.9220594373364,1195.3873734315414,1199.228759765625,2068300,0.0,0.0
2024-01-31 00:00:00-05:00,1180.656947920383,1188.3695276182586,1165.6289769279754,1171.27685546875,2740000,0.0,0.0
2024-02-01 00:00:00-05:00,1178.5724713470017,1194.1961034444805,1170.393395376069,1191.138916015625,1941100,0.0,0.0
2024-02-02 00:00:00-05:00,1199.8142246056325,1225.5624030417487,1196.2408621102936,1215.2889404296875,2668600,0.0,0.0
