Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-02 00:00:00-05:00,49.23764652483016,49.28863863324602,47.588861001195795,48.16178512573242,411254000,0.0,0.0
2024-01-03 00:00:00-05:00,47.47887360095888,48.17778090657943,47.31389397556834,47.562862396240234,320896000,0.0,0.0
2024-01-04 00:00:00-05:00,47.76083683436477,48.4937439935885,47.50187137173364,47.9918098449707,306535000,0.0,0.0
2024-01-05 00:00:00-05:00,48.45574753807187,49.54060659801403,48.29976562623422,49.09066390991211,415039000,0.0,0.0
2024-01-08 00:00:00-05:00,49.50561043809055,52.26825430112562,49.472613751534745,52.246253967285156,642510000,0.0,0.0
2024-01-09 00:00:00-05:00,52.39424129569094,54.3179928878672,51.683330664485815,53.13314437866211,773100000,0.0,0.0
2024-01-10 00:00:00-05:00,53.60908440479591,54.59295480933358,53.48209807269819,54.342987060546875,533796000,0.0,0.0
2024-01-11 00:00:00-05:00,54.99190526600729,55.338860622460956,53.553091731661446,54.81492614746094,596759000,0.0,0.0
2024-01-12 00:00:00-05:00,54.61294954288319,54.962906659560694,54.32298986977946,54.702938079833984,352994000,0.0,0.0
2024-01-16 00:00:00-05:00,55.010902917158035,56.827666009057246,54.892918111469115,56.374725341796875,449580000,0.0,0.0
2024-01-17 00:00:00-05:00,56.33972952062777,56.46371406982757,54.73293843225483,56.04576873779297,474394000,0.0,0.0
2024-01-18 00:00:00-05:00,57.25260858087897,57.59256485444095,56.09975750438697,57.09962844848633,491650000,0.0,0.0
2024-01-19 00:00:00-05:00,57.98151330315214,59.49231985284712,57.217611979850425,59.48332214355469,543501000,0.0,0.0
2024-01-22 00:00:00-05:00,60.04125075440299,60.32321585884004,59.06237699806048,59.64630126953125,452955000,0.0,0.0
2024-01-23 00:00:00-05:00,59.56231402583605,59.90227031190318,58.577440499397255,59.86527633666992,294654000,0.0,0.0
2024-01-24 00:00:00-05:00,60.2962180871007,62.84088780140817,59.93026419364964,61.35408020019531,560271000,0.0,0.0
2024-01-25 00:00:00-05:00,62.34195021351032,62.71090587773652,60.8421438364648,61.609046936035156,482777000,0.0,0.0
2024-01-26 00:00:00-05:00,60.95213470883017,61.77503039592916,60.565187411972744,61.02312469482422,390309000,0.0,0.0
2024-01-29 00:00:00-05:00,61.224097094263215,62.48093486103901,60.89914208348,62.456939697265625,348733000,0.0,0.0
2024-01-30 00:00:00-05:00,62.8918828452899,63.48480480993919,62.25196224796274,62.76589584350586,410735000,0.0,0.0
2024-01-31 00:00:00-05:00,61.432067657610794,62.260963026386705,60.69216531630743,61.51905822753906,453795000,0.0,0.0
2024-02-01 00:00:00-05:00,62.09198515885965,63.18284779495152,61.64204627772699,63.01886749267578,369146000,0.0,0.0
